Rank,Column,Non-Empty Count,Total Rows,Usage %,Empty Count,Empty %
1,hvr_rowid,2253,2253,100.0,0,0.0
2,mandt,2253,2253,100.0,0,0.0
3,spras,2253,2253,100.0,0,0.0
4,prctr,2253,2253,100.0,0,0.0
5,datbi,2253,2253,100.0,0,0.0
6,kokrs,2253,2253,100.0,0,0.0
7,ktext,2253,2253,100.0,0,0.0
8,ltext,2253,2253,100.0,0,0.0
9,mctxt,2253,2253,100.0,0,0.0
10,src_commit_time,2253,2253,100.0,0,0.0
