Rank,Column,Non-Empty Count,Total Rows,Usage %,Empty Count,Empty %
1,hvr_rowid,187,187,100.0,0,0.0
2,mandt,187,187,100.0,0,0.0
3,zcheck,187,187,100.0,0,0.0
4,txt50,187,187,100.0,0,0.0
5,type,187,187,100.0,0,0.0
6,fsitem,187,187,100.0,0,0.0
7,funcar,187,187,100.0,0,0.0
8,tradpar,187,187,100.0,0,0.0
9,trantyp,187,187,100.0,0,0.0
10,ytdsumm,187,187,100.0,0,0.0
11,xbilk,187,187,100.0,0,0.0
12,sector,187,187,100.0,0,0.0
13,zchecktype,187,187,100.0,0,0.0
14,src_commit_time,187,187,100.0,0,0.0
