Rank,Column,Non-Empty Count,Total Rows,Usage %,Empty Count,Empty %
1,mandt,800,800,100.0,0,0.0
2,spras,800,800,100.0,0,0.0
3,ktokd,800,800,100.0,0,0.0
4,txt30,800,800,100.0,0,0.0
5,src_commit_time,800,800,100.0,0,0.0
