Rank,Column,Non-Empty Count,Total Rows,Usage %,Empty Count,Empty %
1,MANDT,5546,5546,100.0,0,0.0
2,SPRAS,5546,5546,100.0,0,0.0
3,VKBUR,5546,5546,100.0,0,0.0
4,BEZEI,5546,5546,100.0,0,0.0
5,src_commit_time,5546,5546,100.0,0,0.0
