Rank,Column,Non-Empty Count,Total Rows,Usage %,Empty Count,Empty %
1,MANDT,915452651,915452651,100.0,0,0.0
2,OBJNR,915452651,915452651,100.0,0,0.0
3,STAT,915452651,915452651,100.0,0,0.0
4,INACT,915452651,915452651,100.0,0,0.0
5,CHGNR,915452651,915452651,100.0,0,0.0
6,_DATAAGING,915452651,915452651,100.0,0,0.0
7,src_commit_time,915452651,915452651,100.0,0,0.0
